,text,label,pred_class,R
918,says the simpson-bowles deficit reduction proposal urged raising $2 trillion in new revenue.,0,1,25289.605371635866
919,"since the beginning of the economic downturn in fy 2008, the state workforce has been reduced by 12.4 percent as part of overall cost savings measures to balance the budget to reduce revenues.",0,1,24841.31454514745
920,we have a $2 trillion to $3 trillion infrastructure deficit. weve got work that needs to get done. weve got people that want to go to work.,1,0,24828.151961409007
921,ohio is not meeting its obligation to update voter registrations when voters change their address with the bmv.,1,0,24396.17125192281
922,"despite what donald trump claims, there werent 15,000 people who turned out in phoenix to see trump speak.",1,0,24314.744552237993
923,"tennessee students now cover about 67 percent of the cost of their education at public universities, and some 60 percent at community colleges.",1,0,24310.31478268839
924,guantanamo detainees get taxpayer-paid-for prayer rugsthey had honey-glazed chicken and rice pilaf.,1,0,24009.87755784438
925,republican candidate for governor ken block was fined and had to admit that (he) funneled money illegally to the moderate party.,1,0,23898.70087155428
926,says joanne kloppenburg has told us she thinks its her job to promote a more equal society.,1,0,23530.574294593993
927,"says according to the fbi, more people are killed each year with hammers and clubs than rifles.",1,0,23482.613457054897
928,no openly gay man has ever been elected to the georgia legislature.,1,0,23319.762524552585
929,the united states spends almost three times per capita what they spend in the u.k. on health care and 50 percent more than they pay in france.,1,0,22574.068544053385
930,says tennessee is providing millions of dollars to virtual school company for results at the bottom of the bottom.,1,0,22494.965896930815
931,the united states is the only advanced country on earth that doesnt guarantee paid maternity leave to our workers.,1,0,22295.084770746063
932,"since world war ii, only gerald ford and bill clinton have had worse ratings after seven months than president obama.",1,0,22237.26349992513
933,the house democrats' so-called 'stimulus' has been stuffed with an astonishing $335 million to fund prevention programs of sexually transmitted diseases.,1,0,22227.785753345972
934,"when honduran children came into this country, secretary clinton said send them back.",1,0,22219.18750265141
935,there have been three people tried and convicted by the last administration in military courts. two are walking the street right now.,1,0,22119.47473848443
936,this is the only state in the country that bypassed the general assembly to authorize [in-state tuition for undocumented immigrants].,1,0,21963.13075765186
937,"we have created new jobs here in cranston -- more than 1,000.",1,0,21579.150793586807
938,"given the results of the primary, the vote of one new hampshire superdelegate is equal to the votes of about 10,000 grassroots activists.",1,0,21454.92441711204
939,"when we had a conservative republican president we were losing 750,000 jobs a month.",1,0,21166.38062261166
940,the u.s. representatives that voted to keep militarizing the police received 73 percent more campaign money from the defense industry than the representatives who voted to stop it.,1,0,21138.779450959817
941,our median income here in providence is the same as the median income in mississippi.,1,0,21030.266249527613
942,"says missouri families earning power is about $5,000 less today than it was at the turn of the century.",1,0,20948.0969059032
943,"since being elected in 2002, scott walker has given back over $370,000 of his salary to the county.",1,0,20900.950455459606
944,kansas has not elected somebody other than a republican (to the u.s. senate) since before the wizard of oz hit the movie theaters.,1,0,20885.070146456954
945,"at the beginning of the last decade ... america had a budget surplus of over $200 billion. by the time i took office, we had a one-year deficit of over $1 trillion and projected deficits of $8 trillion over the next decade.",1,0,20756.12747471827
946,"here in california, donald trump has given $12,000 to jerry brown, gavin newsom and kamala harris.",1,0,20555.29862610516
947,there are justice department policies against fbi director james comey discussing details of a federal investigation so close to an election.,1,0,20520.487900886026
948,says george lemieux was one of two republicans who voted for president barack obamas jobs bill.,1,0,20473.246370127443
949,the cost for renovating the headquarters of the u.n. has doubled from the original estimate.,1,0,20308.355388928976
950,"the city of columbus would save $41 million a year if employees had to contribute to their own, guaranteed-check pensions.",1,0,20227.952479241165
951,"u.s. taxpayers paid $71,500 per job created by the stimulus bill.",1,0,20039.045891964084
952,"in the stimulus, ""$15 million dollars went to 'build a bigger, better airport' for the town of ouzinkie, alaska, population 165.""",1,0,19962.0951007766
953,"a high school dropout makes on average $19,000 a year, a high school graduate makes $28,000 a year, a college graduate makes $51,000 a year.",1,0,19917.867680360378
954,"by spring 2014, parents of 60,000 students in new york state had refused to let them take the common core tests.",1,0,19824.755063632852
955,we live in the most incarcerated country in the world.,1,0,19720.883833568056
956,"under former president george w. bushs administration while the population in that period grew by 10 percent, the number of jobs in the nation grew by 1 percent.",1,0,19672.862578118496
957,because of barack obama 32 million new people will have healthcare.,1,0,19657.90991552824
958,"says secretary of state john kerry, when he was a senator, flew to managua and met with a communist dictator there, daniel ortega, and accused the reagan administration of engaging in terrorism.",1,0,19528.67104772441
959,democrats have now become the party of the [atlanta] metro area and of blacks.,1,0,19501.203491920343
960,"today, home sales are up nearly 50 percent from where they were in the worst of the crisis.",1,0,19442.591693718194
961,says democratic recall opponent shelly moore opposes any limit on taxes.,0,1,19355.50756515466
962,"a proposed revenue smart cap gives floridians a voice, requiring a 60 percent vote by citizens in order to impose a new tax, fee, license, fine, charge or assessment.",0,1,19340.009843421867
963,laurie monnes anderson voted to let violent criminals out of jail early.,1,0,19219.852376011044
964,"geithner still didn't correct the same type of error for some years, even after the internal revenue service flagged him for the failure to pay the taxes in other years.",1,0,19062.08283520107
965,"when he (donald trump) asked florida to have casino gambling, we said no.",1,0,18992.0760592124
966,"in 1950, the average american lived for 68 years and 16 workers supported one retiree. today, the average life expectancy is 78 and three workers support one retiree.",1,0,18966.410970127905
967,"kasichs trade deals cost ohio thousands of jobs - 49,000 jobs to mexico, 91,000 to china.",0,1,18763.19591859904
968,"georgia has the nations fifth largest women, infants and children (wic) supplemental nutrition program, serving more than 270,000 mothers, babies and children every day.",1,0,18747.36867134522
969,says president franklin delano roosevelt felt there wasnt a need in the public sector to have collective bargaining because the government is the people.,1,0,18439.347979368496
970,"despite the rhetoric from democrat politicians, more people are employed this year than at any point in the history of wisconsin.",1,0,18122.69330727239
971,"on immigration, the president said 22 times, 22 times, that he couldnt do what he eventually did.",1,0,18111.837438530893
972,"a lot of the ideas in terms of the (health insurance) exchange, just being able to pool and improve the purchasing power of individuals in the insurance market, that originated from the heritage foundation.",1,0,18026.880698487956
973,"if we got solar energy from an area of the southwestern desert 100 miles on a side, that would be enough, in and of itself, to provide 100 percent of all the electricity needs for the united states of america in a full year.",1,0,18005.638920463247
974,president obama has the worst ratings of any president at the end of his first year.,1,0,18005.364598149343
975,i believe we should have tax on carbon and deal aggressively with climate change. that is not (hillary clintons)position.,1,0,17906.303819515575
976,saysruben kihuen only managed in the minority to get one bill passed out of the eight to 10 he introduced during the 2015 legislative session.,1,0,17885.806098535362
977,"says that, as a supreme court justice, greg abbott found that a company whose vacuum cleaners were sold door to door had no responsibility in the hiring of a salesman who raped a customer.",1,0,17881.594401452563
978,"every taxpayer owes about $130,000 to pay off the national debt.",1,0,17834.534145176087
979,president obama took more money from wall street in the 2008 campaign than anybody ever had.,1,0,17824.420925094666
980,"i went to the olympics that was out of balance, and we got it on balance.",1,0,17596.29359359503
981,george bush never suggested that we eliminate funding for planned parenthood.,1,0,17491.72488681233
982,"i joined the gang of 14, seven republicans, seven democrats, so that we wouldn't blow up the united states senate. sen. obama had the opportunity to join that group. he chose not to.",1,0,17472.43640246261
983,"under donald trumps tax plan, the top 0.1 percent of taxpayers -- people earning multiple millions of dollars a year, on average -- would get more tax relief than the bottom 60 percent of taxpayers combined.",1,0,17408.304487561556
984,issue 2 makes it illegal for us to negotiate for enough firefighters to do the job.,1,0,17315.63449406618
985,sherrod brown has voted with barack obama 95 percent of the time.,1,0,17306.26371688981
986,"he received ""a"" ratings from ""every conservative organization that gives ratings.""",1,0,17295.882751203262
987,the tampa bay rays prices have been judged the most affordable in all of professional sports.,1,0,17273.09596606726
988,bill clinton invited him (the rev. wright) to the white house when he was having his personal crises.,1,0,17139.48597274936
989,"rick scott ""was forced to resign as the head of a company that pled guilty to massive amounts of systematic fraud, including 14 felonies, leading to a historic $1.7 billion fine.""",1,0,17115.57500390214
990,we have 650 people who move to texas every day.,1,0,16798.751034587636
991,"(obama) did accept donations from lobbyists and pacs and he spent money in this campaign from that, through his political action committee.",1,0,16775.714256738207
992,"taxpayers earning $1 million pay an effective tax rate that is about four times what taxpayers earning $100,000 pay.",1,0,16617.20668290491
993,"it costs about $40,000 a year for a homeless person to be on the streets.",1,0,16555.806121276644
994,8.5 million americans have gotten rebate checks because their insurance companies were spending too much money on executive bonuses and administrative costs and not enough on health care.,1,0,16478.489852771178
995,"two years ago...i wrote to secretary paulson, i wrote to federal reserve chairman bernanke, and told them [subprime lending] is something we have to deal with.",1,0,16320.055671674414
996,"a couple retiring today will pay about $119,000 in lifetime medicare taxes and receive about $357,000 in lifetime medicare benefits. ... about 3 bucks in benefits for every dollar in taxes.",1,0,16285.795643537085
997,says rep. john katko promised he wouldnt vote to defund planned parenthood and since hes been in office hes done that four times,1,0,16279.70563611778
998,suzanne bonamici was the only no vote on a 2009 bill cracking down on drunk drivers.,1,0,16130.569358596656
999,"there are cities and counties in georgia that dont have websites, and where elected officials dont have email addresses.",1,0,16119.781124414289
1000,"says if we raise the number of third-graders who read at a third-grade level, we affect everything, from graduation rates to incarceration rates.",1,0,15895.117751534997
1001,the university of wisconsin system budget is the biggest it has ever been.,1,0,15893.838042362964
1002,we have more scientists and engineers per square mile than anywhere in the world.,1,0,15867.82264305257
1003,there are more poor people today as a percentage of our population than the 1970s.,1,0,15849.680109603292
1004,"even hunters are restricted from using large capacity magazines: there is a five cartridge limit for large game hunting, and three for bird hunting.",1,0,15784.985752072318
1005,"in iran in 1979, the extremists hijacked the broad-based popular revolution against the shah and established a brutal theocracy.",1,0,15763.666948642915
1006,"university of texas undergraduate student debt is less than $21,000 probably one of the lowest debts across the nation.",1,0,15626.33185217622
1007,the president said he was going to create daylight between ourselves and israel.,1,0,15382.365591140693
1008,"john mccain opposed bankruptcy protections for families ""who were only in bankruptcy because of medical expenses they couldn't pay.""",1,0,15342.90335078798
1009,"for the second quarter in a row, my campaign has raised more money than any other challenger in the nation and brought our fundraising total to over $800,000.",1,0,15250.591856466324
1010,our graduation rate is the highest it's ever been.,1,0,15100.191635716244
1011,says damascus disincorporation would produce no significant tax savings.,0,1,14982.44185338718
1012,there have not been any public safety issues in cities that allow transgender people to use the bathroom of the gender they identify as.,1,0,14979.927011142052
1013,"says because of his actions, wisconsin property taxes today are lower than they were four years ago.",1,0,14873.78126182018
1014,georgias civil forfeiture laws are among the worst in the country and the very worst in the south.,1,0,14781.952751292101
1015,"mitt romney is tearing down his 3,000-square-foot house to build an 11,000-square-foot house.",1,0,14729.114512425536
1016,"in 1978, a student who worked a minimum-wage summer job could afford to pay a years full tuition at the 4-year public university of their choice.",1,0,14435.160206354094
1017,saysbernie sanders voted for what we call the charleston loophole.,1,0,14381.24144034129
1018,"sarah palin was repeating ""abraham lincoln's words"" in discussing the war in iraq.",1,0,14305.484819882946
1019,"almost 400 arrests in the city last year for panhandling-related offenses involved just 78 suspects, an indication that the same people are panhandling over and over.",1,0,14159.52025732991
1020,"he has asked for $932-million of earmark pork-barrel spending, nearly a million dollars for every day that hes been in the united states senate.",1,0,14132.688467508984
1021,funding the federal health care law without a tax hike will require the state to cut nearly a quarter of its annual budget.,0,1,14077.088839650589
1022,"according to the centers for disease control and prevention (cdc), about 120 americans on average die from a drug overdose every day. overall, drug overdose deaths now outnumber deaths from firearms.",1,0,14031.744980213663
1023,the president of the united states ... agrees with me that marriage should be between a man and a woman.,1,0,14016.956192809132
1024,"if you have a job in this country, (theres a) 97 percent chance that youre not going to be in poverty.",1,0,13865.841096527562
1025,"the affordable care act is a major reason why weve seen 50,000 fewer preventable patient deaths in hospitals.",1,0,13629.242235181497
1026,"every month since 9/11, there have been as many suicide attacks against the united states and its allies as there were in all the years leading up to 9/11.",1,0,13628.297195493082
1027,says obama sent $450 million to china to build a wind farm in texas.,0,1,13500.617775647113
1028,sixty percent of the auto thefts that we have in (st. petersburg) are caused by people leaving their keys in the car.,1,0,13422.036443538631
1029,the number of people in atlanta dying from hiv and aids declined 59 percent between 2004 and 2012.,1,0,13360.39014957624
1030,"were up 123,000 jobs over the last year and three-quarters. were actually, according to the bureau of labor statistics, down 500 ... auto jobs in ohio.",1,0,13336.034921899238
1031,"a violent felon can buy (a gun) over the internet with no background check, no questions asked.",1,0,13169.615011981512
1032,john mccain says it's okay with him if the u.s. spends the next thousand years in iraq.,1,0,13042.166270864103
1033,we built a new prison every 10 days between 1990 and 2005 to keep up with our mass incarceration explosion of nonviolent offenders.,1,0,12916.503955941253
1034,40% of americans know someone who has been killed by a gun.,1,0,12812.139696745633
1035,more people without health care since george bush took office; more children in poverty since george bush took office.,1,0,12782.332564365028
1036,"says romney wants to take away early childhood education, slash k-12 funding, and cut college aid to pay for a $250,000 tax break for multi-millionaires.",0,1,12656.959328891828
1037,"obama says mccain went to bermuda and ""pledged to protect tax breaks for american corporations that hide their profits offshore.""",1,0,12559.562090104839
1038,the convention center was sold as a building that would never cost taxpayers a dime.,1,0,12427.452719785833
1039,"during a town hall meeting on health care, ""abc didn't even allow ads that opposed the president's health care plan to be aired.""",1,0,12380.100231022448
1040,"obama has asked for $932-million in earmarks, literally $1-million for every day that hes been in congress.",1,0,12344.157292920252
1041,"mr. president, multiple times from your administration there have come statements that republicans have no ideas and no solutions on health care.",1,0,12332.80739235055
1042,"in the last seven years of my tenure, texas created 1.5 million new jobs. as a matter of fact, without texas, america would have lost 400,000 jobs.",1,0,12241.69577062027
1043,"says gov. scott walkers proposed reduction in university spending is about the size of the one under democratic gov. jim doyle, but democrats didnt treat doyles cut as so dire.",1,0,12158.724938115913
1044,"in miami-dade county, we spend at our school system over $20 million every year educating recent immigrants.",1,0,12125.995563757268
1045,"we admit about 100,000 permanent immigrants from the middle east every year.",1,0,12041.50567645112
1046,says $38 billion in spending cuts in federal budget compromise is less than $1 billion in real cuts.,0,1,12010.71698235593
1047,"a single mother of two cant qualify for basic healthcare through medicaid if she makes more than $3,504 dollars a year.",1,0,11999.417907740411
1048,we got back every dime used to rescue the banks.,1,0,11984.674384656988
1049,im the only candidate for milwaukee county executive that has voted against increasing government pensions.,1,0,11957.010905702495
1050,"based on the august 2012 national jobs numbers, for every person who got a job, nearly four people stopped looking for a job.",1,0,11905.024800523079
1051,"we spend more on health care than any other country, but we're ranked 47th in life expectancy and 43rd in child mortality.",1,0,11820.518884894816
1052,"the national debt ""has gone up by $1,729,000,000 during the isner v. mahut match.""",1,0,11791.54678218565
1053,says newt gingrich said spanish is the language of the ghetto.,1,0,11659.09635493372
1054,polls show bernie sanders would do better than hillary clinton in a head-to-head battle against donald trump.,1,0,11548.720055975966
1055,there are 500 million internet users and 80 million bloggers who are driving discussions in china. so youve got a lot of people voicing frustration and discontent.,1,0,11483.048243433157
1056,superdelegates have never been a determining factor in who our nominee is since theyve been in place since 1984.,1,0,11429.988936650636
1057,rand pauls speech ... on gattaca was totally ripped off of wikipedia.,1,0,11346.069302152831
1058,"says vladimir putin once said, the breakup of the soviet union was the greatest geopolitical tragedy of the 20th century.",1,0,11310.868717025101
1059,americans now spend 100 days out of the year working for government before we even start working for ourselves.,1,0,11305.962622742036
1060,wisconsins rainy day fund is 165 times bigger than when we first took office.,1,0,11217.963743471522
1061,"u.s. rep. alan grayson ""compared a former vice president to a vampire ... and compared america's health care system to the holocaust.""",1,0,11176.99980816667
1062,"as state commerce secretary, mary burke drafted, sponsored and promoted budgets that raised taxes by billions, created high structural deficits and raided funds to finance huge spending hikes.",0,1,11101.362267313189
1063,says there are half as many students in one georgia technical college than there were two years ago.,1,0,11094.545565522489
1064,theres actually 600 abortions done after the 20th week of pregnancy every year in ohio.,1,0,11020.599386917247
1065,says he did the very best in a recent poll in iowa matching up each of the major republican presidential candidates against president barack obama.,1,0,10895.736757201932
1066,"the average person only pays about $1,800 in state taxes which is the lowest of all 50 states.",1,0,10736.865369975912
1067,"to help balance the 2011-13 budget, gov. scott walker used a credit card approach that pushed over $500 million in debt onto our children and our grandchildren costing state taxpayers more than $150 million in interest.",1,0,10490.333183811006
1068,in the last six years of ciancis administration violent crime was down in the united states. it was down in the region. it was down in rhode island. but it was up in providence.,1,0,10374.484879729192
1069,john paul stevens is the only protestant on the u.s. supreme court.,1,0,10355.681298407293
1070,"when the national debt reaches $15 trillion, it means that u.s. debt-to-gdp ratio will reach 99.7 percent of our debt and this is $47,900 for every living american.",1,0,10346.939970527523
1071,dave brat worked on democrat gov. tim kaines council of economic advisors while kaine tried to raise our taxes by over $1 billion.,1,0,10312.806642949632
1072,you ... said that barack obama was not ready to be commander in chief.,1,0,10304.534561919003
1073,"sherrod brown opposed blocking a new epa emissions rule, despite acknowledging that the epas cap-and-trade regulations are burdensome and could harm economic growth in ohio.",0,1,10258.524047089706
1074,"whether you like to admit it or not, half our general revenue goes to education.",1,0,10253.261906755872
1075,"wisconsin pays criminal defense lawyers who represent the indigent $40 per hour, the lowest in the country.",1,0,10247.50787187541
1076,"the gop health care plan ""would allow health insurance companies to continue engaging in unfair and discriminatory practices like denying coverage to people because of a pre-existing medical condition.""",1,0,10167.080775489669
1077,i am very proud that over my almost 30 years of public service i have had no scandals.,1,0,10163.604468952835
1078,"under federal law, jared loughner would not have been able to buy a gun had he been identified as mentally ill.",1,0,10094.521395891774
1079,john mccain has voted with george bush 90 percent of the time.,1,0,10071.130231883524
1080,the u.s. court of appeals for the fourth circuit compared the health care law to buying a pepperoni and ham pizza from dominos or pizza hut.,1,0,10041.205813951032
1081,"says mitt romney is wrong to claim that spending under obama has accelerated at a pace without precedent in recent history, because its actually risen slower than at any time in nearly 60 years.",1,0,10007.882037105564
1082,"every day in the united states, we are losing 15 factories.",1,0,9990.42570982981
1083,says president john f. kennedy released a star green bay packer from military reserve duty so that he could play in the 1961 nfl championship game.,1,0,9988.834682804938
1084,there are a larger number of shark attacks in florida than there are cases of voter fraud.,1,0,9934.197007045936
1085,"out of 150,000 tenured teachers in the last 10 years, only 17 have been dismissed for incompetence.",1,0,9887.020599065396
1086,when i go on letterman the ratings go up.,1,0,9838.884445826918
1087,"we're spending $1.6 billion for all of latin america in terms of aid and assistance, a fraction of what we're spending in iraq, the $500 billion we've spent there",1,0,9810.480036714185
1088,milwaukee is the most segregated city in america.,1,0,9785.643785050257
1089,"says saudi arabia, a u.s. ally, has paid to export throughout the world wahhabism -- an extreme form of islam that basically teaches americans are the devil.",1,0,9710.79497826587
1090,"every poll you see, the overwhelming majority of people want [e-verify].",1,0,9621.1556913594
1091,nobody has ever escaped from one of our federal 'supermax' prisons.,1,0,9560.811586505612
1092,"the sex-offender registry has been around for a long time, and the research thats out there says that it has no positive impact on the public safety.",1,0,9493.008614926926
1093,"says hillary clintons rejection of efforts to make it easier to vote and harder to cheat not only defies logic, but the will of the majority of americans.",1,0,9471.443611429717
1094,says scott brown voted with president barack obama 70 percent of the time in 2011.,1,0,9465.862365829902
1095,children who witness domestic violence are twice as likely to commit it themselves.,1,0,9424.80747408755
1096,"mccain ""said he was 'stumped' when asked whether contraceptives help stop the spread of hiv.""",1,0,9107.495397136281
1097,he was a member of the iraq study group and was either fired or quit from a very important commission that was trying to figure out the way forward in iraq.,1,0,9104.00665506482
1098,theyre saying that 40 percent of the traffic that goes over [the sakonnet river bridge is from] out of state.,1,0,9084.663377197252
1099,we spend more per student than almost any other major country in the world.,1,0,8987.532153993236
1100,"every four minutes, another american home or business goes solar.",1,0,8972.21095579352
1101,this week the house of representatives voted to remove the word lunatic from federal law.,1,0,8954.952868548768
1102,"and by the way, when i was governor, i did make the payment into the pension fund.",1,0,8951.134320567584
1103,"h.b. 194, the voter suppression bill, invalidates a vote where a voter properly marks the ballot in support of a particular candidate, but also writes in the name of that same candidate.",1,0,8949.5142091674
1104,60 percent of texas 8th graders are not proficient in math. only 26% have a teacher with a undergraduate major in math.,1,0,8944.393370574271
1105,"texas has 600,000 registered voters who dont have the kind of photo id needed to vote.",1,0,8935.80019448387
1106,more than half of the people on food stamps today are children.,1,0,8896.292069934232
1107,americanschools are more segregated than they were in the 1960s.,1,0,8872.249800601205
1108,one out of five of our children live in a family thats on food stamps.,1,0,8857.649088195596
1109,one third of our age group (millennials) have moved back in with their parents.,1,0,8856.77846670267
1110,"(obamas) entire national security team, including his secretary of state, said we want to arm and train and equip (syrian rebel forces), and he made the unilateral decision to turn them down.",1,0,8846.807180066
1111,"trey radel does not even qualify to drive a lee county school bus at this point, yet he occupies a seat in congress.",1,0,8833.07053387567
1112,the reason we have a national debt is not because of defense spending. what is driving our long-term debt are medicare and social security programs.,1,0,8782.18341687226
1113,you may have driven the length of a football field in the five seconds it takes to check a text.,1,0,8709.486232242927
1114,"says he turned down a medicaid expansion under obamacare, but because of actions he took, for the first time in wisconsins history everyone living in poverty is covered under medicaid.",1,0,8672.364039500302
1115,"says rick perry told students he couldnt attend a gubernatorial forum due to scheduling conflicts, then on forum day tweeted that hed just been running with his dog.",1,0,8666.9889302279
1116,"over the last 15 months, weve added more than 2 million jobs in the private sector. thats far in excess of what it was in the comparable period after the last recession.",1,0,8585.143426805547
1117,"if you have a union job, youre making on average $950 a week. if you have a non-union job, youre making $750 a week.",1,0,8501.864353934396
1118,"assault weapons and handguns are allowed in the state capitol while bullhorns, trumpets, helium balloons and flags on poles are banned.",1,0,8472.425973208698
1119,more than 125 jobs have been created at the milwaukee job corps center.,1,0,8377.728040610735
1120,"more people were killed by terrorists in 2015 than in any other year ever, after an 80 percentincrease from 2014.",1,0,8332.421357269053
1121,"the average time someone used to hold a share of stock back in the 60s was eight years. now, the average time is four months.",1,0,8232.723823286435
1122,the world food demand is going to double sometime between now and 2070.,1,0,8213.91076353596
1123,"we had bipartisan legislation that got through the senate that would have prevented bonuses like aig's ""and then somehow mysteriously disappeared.""",1,0,8199.71246231349
1124,congress is bewildered at the scope and reach of our spying apparatus but in 2008 and 2012 explicitly rejected an amendment calling for more disclosure.,1,0,8167.329914284021
1125,"bill mccollum explained his lack of action on mortgage fraud by saying, ""you can't do everything.""",1,0,8117.474710014417
1126,"says that in ohio right now, you could be 8 months pregnant and have an abortion for no reason.",1,0,8111.772697710917
1127,says thatrepublican darryl glennhas described democrats as evil and has said hes tired of hearing about republicans reaching across the aisle.,1,0,8105.126673615679
1128,the property appraisers budget is $1 million less today than when i took office 16 years ago.,1,0,8098.427189893738
1129,"when the salmonella source was finally identified, fda officials had to wait for industry approval before they could go live with the [peanut] recall.",1,0,8095.226430351615
1130,"says nfl commissioner roger goodell interviewed domestic abuse victim janay rice with ray rice present and for every domestic violence agency, every law enforcement agency, thats a no-no.",1,0,8078.650612672224
1131,it is legal in ohio to fire an employee or evict a tenant just for being gay.,1,0,8030.993405063563
1132,"harris county, texas has some of the highest jailing and incarceration rates in the u.s. and the world.",1,0,8019.027063821282
1133,this kind of snowstorm happens every 10 or 15 years.,1,0,7993.179292445695
1134,"credit agency says rep. gibbs recklessly caused downgrade, higher interest rates.",0,1,7946.761528279898
1135,"at the mere request from putin, president obama withdrew the plans for a missile defense program based in poland and the czech republic.",0,1,7931.316149180689
1136,our children's safety is potentially at risk because nearly half of the apple juice consumed by our children comes from apples grown in china.,1,0,7828.795111019219
1137,we have 50 state lobbyists that just lobby the legislature for money every year.,1,0,7798.354715507956
1138,"the alternative minimum tax was never intended to hit people in middle income, upper middle income. it was meant for people who are rich and evading taxes.",1,0,7763.856485473724
1139,"her opponent: zero times a judge, zero rulings, zero experience on the bench.",1,0,7742.3046969206425
1140,7 out of 10 oregon families living in poverty have at least one parent who works.,1,0,7718.000790225544
1141,"we have 10,000 baby boomers retiring every day.",1,0,7697.021345468196
1142,"for the first time in over a decade, business leaders around the world have declared that china is no longer the worlds no. 1 place to invest; america is.",1,0,7515.337289002781
1143,"every general city of milwaukee employee pays toward his or her pension, but approximately 88 percent of our police officers and firefighters do not.",1,0,7484.203994417974
1144,ohios planned parenthood operations received millions of taxpayer dollars via federal grants in 2010 and 2011.,1,0,7456.117199906298
1145,it is against the law for the nsa to record or monitor americans phone calls without getting a specific fisa warrant to do so.,1,0,7440.511734165976
1146,"the typical wisconsin worker makes $5,000 less each year than our neighbors in minnesota under gov. scott walkers policies.",1,0,7412.039021748876
1147,"the united states of america, right now, has the strongest, most durable economy in the world.",1,0,7305.791435327858
1148,"says using e-verify is a fair amount of cost, about $20 per person that does not match.",1,0,7290.50691164186
1149,"when the republicans were in charge, they actually expanded government health care with the prescription drug program.",1,0,7272.994862274521
1150,"for every dollar we invest in head start, we get $5 to $7 back into our economy.",1,0,7247.576762871417
1151,the obama administration has used the espionage act to go after whistleblowers who leaked to journalists ... more than all previous administrations combined.,1,0,7199.246851569618
1152,says the media distortedwhat happened with a baby at his rally.,1,0,7194.383490748313
1153,says stefani carter repeatedly used her campaign contributors donations to rent margarita machines for our state house office.,1,0,7180.477829212331
1154,john mccain said last year he didn't know of a solution to the mortgage crisis.,1,0,7137.40788804908
1155,his biography says he was the top rotc officer in the nation.,1,0,7124.186879102938
1156,we borrow a million dollars every minute.,1,0,7067.929960714097
1157,i'm the product of a mixed marriage that would have been illegal in 12 states when i was born.,1,0,6990.628178805419
1158,i became a republican sooner in my life than ronald reagan did in his.,1,0,6911.382754286367
1159,we are 49th in the nation for our graduation rate,1,0,6847.489592810198
1160,gas will reach $4 a gallon under a cap-and-trade plan.,0,1,6801.622442060792
1161,"john mccain and george bush have ""absolutely no plan for universal health care.""",1,0,6739.328780309574
1162,a telecom bill could keep the state corporation commission from getting rate-of-return information from electric utilities.,0,1,6682.458107449653
1163,millions of dollars are spent by planned parenthood to elect democrats to the house of representatives and the senate.,1,0,6679.1374549840975
1164,"in 1998, nearly half of floridas fourth-graders were functionally illiterate. today, 72% of them can read.",1,0,6669.851141236412
1165,"state law says that once the state appraises a piece of property, they can only pay it a certain amount above appraisal.",1,0,6625.5033399909435
1166,texas is the state that has now gone the longest without electing a democrat statewide.,1,0,6579.941791887352
1167,says democratic recall opponent tom barrett is campaigning on lifting property tax limits.,0,1,6571.89448966838
1168,"gov. crist has never wavered in his support of the second amendment, the right to bear arms.",1,0,6521.636837871753
1169,georgia loses millions of dollars of revenue because people go out of state to buy fireworks.,1,0,6442.812183436787
1170,barack obama voted against born alive legislation in illinois that was virtually identical to the federal law.,1,0,6429.4237611276485
1171,"today in america, we have more people in jail than any other country on earth.",1,0,6427.790719215184
1172,"a majority of americans agree with a ban on assault weapons. and by the way, so did ronald reagan.",1,0,6409.97681151998
1173,only half of the murders in the city of st. louis get solved.,1,0,6370.018047499162
1174,"with the exception of slavery and the chinese exclusion act, our laws have never barred persons from becoming citizens.",1,0,6368.153507026498
1175,"the military has spent $500 million enforcing the dont ask, dont tell policy regarding gays and lesbians in the military.",1,0,6352.712839322977
1176,"under the espionage act, (edward snowden would not be) allowed to come into court and say i was justified in disclosing this information. there is no whistleblower exception in the espionage act.",1,0,6343.966232492839
1177,"romney refused to pardon ""a decorated soldier"" returning from iraq who had been charged with a crime involving a bb gun when he was 13.",1,0,6337.900916688187
1178,"milwaukee has seen an uptick in violence since 2010, and the only period of calm we get is when winter sets in.",1,0,6243.078977311395
1179,"the pension fund in the city of providence is only 30 percent funded, about the same level as when he [taveras] took office.",1,0,6240.359703506883
1180,"every day, 34 americans are murdered with guns.",1,0,6201.8209829590105
1181,"gov. rick perry broke his promise that he would not accept a $40,000 pay increase.",1,0,6164.345283469275
1182,there has never been a panther attack in the history of florida.,1,0,6112.952576545696
1183,if our recovery were more typical of the postwar era . . . we would have 14 million more jobs today.,1,0,6081.219925474931
1184,says john bolton supported the iraq war and said last year thati still think the decision to overthrow saddam was correct.,1,0,6067.150789034704
1185,"says there are ohio turnpike workers getting paid $66,000 a year to collect tolls that machines might collect.",1,0,6056.310930962934
1186,the united states gives $8 million a day to israel and gives that country a blank check.,1,0,5966.393877740823
1187,says he is the only candidate in the race for clackamas county chair who will refuse to join the public employees retirement system.,1,0,5946.295432350301
1188,the actual (construction) contracts that weve awarded to date have come in several hundred million dollars below estimates.,1,0,5934.06140408472
1189,"nfl players are living, on average, longer than the average male.",1,0,5903.446171923802
